id,slug,sources,verdict_mini,confidence_mini,verdict_4o,confidence_4o,final_verdict,unsupported_count,contradicted_count,reasoning,wiki_url,ol_id
10555,a-brief-history-of-chinas-trade-union-movement,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10557,perniagaan-harian-hong-kong,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10558,historical-materialism,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10560,soviet-weekly,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10562,history-of-china-brief-course,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10561,kesatuan-tukang-tukang-mas-dan-perak-singapura-terbitan-khas-merayakan-hari-buroh-antarabangsa-tahun-1968,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10563,labour-in-socialist-countries,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10564,stalin-puratchi-mozhikal-revolutionary-sayings-of-stalin,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10565,a-history-of-europe-vol-1-from-the-earliest-time-to-1713,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10566,history-of-chinese-farmers-revolutionary-movement,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10568,deshabhimani,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10559,october,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,OL37950486W
10567,the-economy-of-new-democracy,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10569,akhbar-pembebasan,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10570,history-of-chu-yuen-cheung,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10571,interexchange-of-remittances-in-central-china,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10572,unarchi-maalai,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10573,maidenhead-stories,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10574,history-of-modern-dialectism,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10577,history-of-relationship-between-individual-masses,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10579,thani-arasu-yen-why-self-rule-or-why-separate-state,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10576,navayugam,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10581,history-of-theories-of-surplus-value,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10583,the-working-youth-of-the-rumanian-peoples-republic,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10582,how-to-exercise-criticism-and-self-criticism,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10575,study-study-and-study,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,OL24371273W
10584,memoirs-of-madame-madeline-vol-1,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10585,history-of-thought-in-ancient-china,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10587,jen-wern,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10580,deva-dasi,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,OL31795921W
10586,observation,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,OL24663725W
10588,confessions-of-an-english-maid,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10589,heist-the-model-flag,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10591,arasangam,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10593,hopeh-literary-arts,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10594,railway-station,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10592,untill-she-screams,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,OL32584256W
10595,the-mathrubhumi-illustrated-wekly,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10596,eveline-vol-1,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10597,how-apes-became-men,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10599,vengalachilai,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10602,the-experience-and-mission-of-the-chinese-labour-movement,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10603,malay-nadukalil,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10601,how-china-became-a-semi-colony,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10600,the-life-and-amours-of-kate-percival,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,OL25833058W
10604,the-naked-and-monique,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10605,how-man-became-great,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10607,china-reconstructs,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10609,how-steel-iron-are-refined,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10610,october-revolution,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10611,suara-malaya-merdeka,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10612,the-way-of-a-man-with-a-maid,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10613,how-to-appreciate-movies,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10615,sin-pao,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10614,new-china-and-the-labour-class,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10617,war-and-production,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10616,how-to-be-a-new-youth,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10618,the-night-of-the-newly-married-couple,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10620,how-to-investigate-researches,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10622,flavour-in-the-room,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10623,tell-me-why-no-22-25th-january-1969,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10624,how-to-study-capitalism,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10625,talks-on-sino-soviet-problems,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10626,sexual-experience,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10627,edisi-khas-memperingati-hari-ulangtahun-kedua-pemogokan-di-ladang-nenas-chuan-seng,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10608,memoirs-of-a-russian-princess,Wikipedia,CONTRADICTED,high,,,CONTRADICTED,3,1,"The AI description introduces specific plot elements and themes that are not mentioned in the source, leading to a contradiction regarding the narrative focus of the book.",https://en.wikipedia.org/wiki/Memoirs_of_a_Russian_Princess,OL7246703W
10629,talking-and-singing,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10621,world-knowledge,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,OL34165725W
10628,humanity-news,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10630,boudoir-technique,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10631,companion-no-151,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10632,hungary,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10634,a-virgins-first-night,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10633,how-to-write-documents,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10636,hung-saw-chuen,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10635,the-house-of-borgia-volumes-l-and-ll,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10637,common-sense-on-chinas-politics,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10638,sexual-position,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10639,the-russian-ballet-girl-volumes-l-and-ll,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10640,hupeh-literary-art,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10642,study-of-sex-of-the-human-male-and-female,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10643,shame,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10644,hwa-hills-stained-with-blood,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10645,the-experience-of-study,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10646,world-student-news-all-past-present-and-future-issues,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10648,imperialism-chinese-politics,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10650,talks-on-ideology,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10641,selected-popular-songs,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,OL28533442W
10649,youth-songs,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10651,the-love-pagoda,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10653,women-of-new-china,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10654,a-short-history-of-social-development,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10647,the-small-rooms-of-paris,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,OL7264153W
10652,imperialism-in-capitalisms-peak,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10659,inauguration-on-establishment-of-peoples-democratic-republic,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10656,impression-of-the-peoples-writers,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10655,the-militant-homosexual,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,OL624641W
10658,hellen-and-desire,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10657,new-china,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,OL37949835W
10660,how-to-understand-this-world,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10661,from-yenan-to-peking,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10664,how-to-live-a-democratic-life,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10665,vedangalin-vandavalam,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10662,white-thighs,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,OL4297266W
10667,industrial-commercial-paths-of-new-china,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10666,a-gallery-of-nudes,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,OL7529750W
10663,indonesia-country-of-islands,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10669,textbook-for-members-of-the-communist-party,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10668,orient-in-revolution,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10670,inside-south-east-asian-countries,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10672,raising-the-standard-of-thought-in-soviet-literature,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10673,the-woman-thing,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10674,inside-story-of-american-diplomats,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10671,elementary-historical-materialism,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10675,learning-from-the-masses,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10679,translated-series-of-popular-knowledge,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10676,how-to-be-a-good-student,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10680,cheng-fong-pau,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10681,baby-and-pleasure,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10682,peasants-voice,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10683,japan-pre-war-post-war,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10686,red-flag,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10684,present-state-of-the-world,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10685,the-beginning-of-a-cell-and-life,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10687,jean-christopher,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10688,liliput-series-of-times-encyclopedia,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10691,seruan-raayat,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10692,kiangnan-marching-music,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10693,chinese-peoples-literature,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10689,facts-review,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,OL19776383W
10695,the-story-of-jeliete-or-vice-amply-rewarded,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10694,lectures-on-the-study-of-the-business-of-becoming-a-primary-school-teacher,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10690,sarabande-for-a-bitch,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,OL8998190W
10697,labour-under-the-u-s-s-r,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10696,suara-raayat,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10699,khuai-huoh-pau,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10698,the-method-of-thingking-and-studying,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10704,night-travellers-weekly,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10703,the-true-record-of-espionage,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10705,warta-kebanungan-raayat,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10706,learn-lenins-method-of-working,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10707,eastern-china-pictorial,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10708,fun-look,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10710,warta-raayat,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10709,kidnap,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,OL4024892W
10711,learners-weekly,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10713,revision-of-subjects-for-middle-schools,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10715,case-for-comunisme,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10716,lending-of-the-red-lamp,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10714,desire-and-helen,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,OL32583871W
10717,enlightened-youth,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10718,a-treatise-on-the-new-stage,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10722,feng-pao,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10700,truth,Wikipedia,NEEDS_REVIEW,medium,NEEDS_REVIEW,low,NEEDS_REVIEW,3,1,"The source text does not describe a book titled 'Truth' by Anonymous, but rather discusses the concept of weasel words. The claims about the book's narrative and themes are not found in the source, indicating a potential mismatch or lack of coverage.",https://en.wikipedia.org/wiki/Weasel_word,OL24755277W
10723,daily-worker,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10724,lenin-news,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10726,advancing-towards-communism,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10720,lenin,Wikipedia,CONTRADICTED,high,,,CONTRADICTED,0,1,"The source describes Chi Lewis-Parry, an actor, and does not mention any book titled 'Lenin' by Ngai Ming Chi, indicating a mismatch in the subject matter.",https://en.wikipedia.org/wiki/Chi_Lewis-Parry,
10728,liberator,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,OL24381140W
10719,communist,Wikipedia,CONTRADICTED,high,,,CONTRADICTED,1,1,"The source describes Anonymous as a hacktivist group and does not mention any literary work or themes related to Marxism, making the AI's claims about the book's content directly inconsistent with the source.",https://en.wikipedia.org/wiki/Anonymous_(hacker_group),OL40148022W
10729,let-the-woodcarver-awake,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10730,new-china-monthly,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10731,loyal-press,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10733,history-of-the-revolution-of-china-during-the-last-one-hundred-years,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10732,liberation-news,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,OL37676745W
10735,liberation-of-greater-shanghai,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10734,action-news-service,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10736,little-friends,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10737,autumn-in-grass-village,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10738,kejadian-yang-sebenarnya-mengenai-kekachauan2-di-malaya-1,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10739,angles,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,OL37688416W
10740,liberation-soldiers,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10741,new-contruction,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10742,the-fugitive,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10744,life-ideal,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10743,british-union-quarterly-the,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10746,the-mother-country-at-dawn,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10745,chinese-youth,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10747,the-double-belled-companion,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10751,spring-hidden-in-tigers-lair,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10750,for-everlasting-peace-for-peoples-democracy,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10748,communist-international-the,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10753,life-of-stalin,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10756,dheeran,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10757,life-of-soviet-women,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
10752,challenge,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,OL7970634W
